FIPS,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Per_Cropland_Manure,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog_Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER
29127,99117000,76.68,75.57,0,0.99,0.05,0.01,0.05,0.01,23.32,0.01,0,8.1,15.05,0.12,0,0.03,0.01,1.76,221,0,20,18,24,12,0
29129,82207000,28.43,26.53,0,1.81,0.03,0.03,0.03,0,71.57,0.03,0.5,15,55.71,0.24,0,0.04,0.05,4.38,190,1,15,6,21,11,0
29131,96713000,6.43,3.34,0,2.95,0.05,0.04,0.05,0,93.57,35.5,0.1,30.08,27.39,0.24,0,0.19,0.07,21.06,787,2,62,29,36,28,0
29133,147591000,96.93,88.9,0,0.03,7.5,0.5,0,0,3.07,0.5,0,0.06,2.5,0,0,0,0.01,0.56,7,0,1,1,0,0,0
29135,144662000,21.31,14.59,0,2,0.76,0.08,3.88,0,78.69,47.69,2.59,22.98,5.07,0.09,0.01,0.24,0.02,13.76,788,28,108,31,50,26,2
29137,133823000,59.65,58.17,0,1.37,0.04,0.03,0.04,0,40.35,0.95,0.37,11.65,26.83,0.24,0.26,0.02,0.03,3.58,388,10,47,43,40,19,1
29139,93685000,63.49,62.24,0,1.03,0.07,0.09,0.05,0,36.51,0.03,0.31,10.79,25.04,0.3,0.01,0.03,0.01,1.59,264,3,36,29,30,18,1
29141,199350000,9.95,7.31,0,0.96,0.27,0.01,1.4,0,90.05,67.77,3.79,10.17,7.06,0.39,0.03,0.44,0.4,25.52,675,62,189,44,92,49,3
29143,231503000,99.95,72.81,27.12,0.01,0.01,0,0.01,0,0.05,0,0,0.03,0,0,0,0.01,0.01,0.18,6,0,0,0,0,3,0
29145,245996000,6.21,4.04,0,1.65,0.16,0.18,0.18,0,93.79,78.75,2.43,12.21,0.04,0.07,0.01,0.1,0.18,33.4,"1,183",24,182,51,78,68,3
29147,152171000,84,82.09,0,1.59,0.03,0.05,0.24,0,16,0.17,0.34,14.94,0.19,0.2,0,0.15,0.01,2.39,519,4,27,25,63,43,0
29149,23265000,4.5,0.26,0,3.93,0.23,0.04,0.04,0,95.5,4.64,6.97,82.13,0.5,0.75,0,0.28,0.23,9.45,430,5,19,8,46,17,0
29151,80689000,21.55,16.71,0,4.58,0.06,0.14,0.03,0.03,78.45,35.36,1.45,34.63,6.57,0.34,0,0.09,0.01,15.88,934,5,64,52,36,13,0
29153,25129000,6.34,0.11,0,3.99,0.42,0.1,1.72,0,93.66,8.75,5.73,75.43,0.05,3.6,0.01,0.07,0.02,7.51,533,6,51,22,27,28,1
29155,159200000,100,82.62,17.32,0.01,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0.01,0.01,0,6,0,0,0,0,3,0
29157,62786000,57,54,0,2.74,0.18,0.04,0.04,0,43,0.05,2.88,39.56,0.35,0.07,0,0.08,0.01,2.23,497,8,32,9,26,15,0
29159,239127000,35.49,33.96,0,1.41,0.01,0.02,0.07,0.02,64.51,44.59,0.24,9.33,10.07,0.11,0,0.13,0.05,10.3,693,9,102,48,81,42,0
29161,14000000,17.69,3.03,0,11.7,0.24,1.73,0.98,0,82.31,0.98,0,78.58,0.35,0.95,0.81,0.41,0.22,17.28,491,0,47,28,43,25,1
29163,133169000,59.43,57.75,0,0.93,0.04,0.19,0.52,0,40.57,0.29,0.33,15.59,24.05,0.05,0.01,0.22,0.03,2.2,374,7,41,29,21,26,2
29165,60033000,88.52,84.27,0,1.48,0.46,0.38,1.29,0.32,11.48,0.04,0,8.14,3.16,0.09,0,0.02,0.03,0.98,149,0,42,10,30,6,0
29167,99358000,11.09,6.05,0,4.15,0.12,0.18,0.59,0,88.91,34.15,8.46,44.42,1.25,0.19,0.01,0.31,0.12,15.19,"1,205",32,135,39,74,45,3
29169,27172000,4.73,0.41,0,3.46,0.05,0.4,0.4,0,95.27,0.1,2,33.53,59.23,0.3,0.02,0.08,0,5.35,330,2,35,22,22,9,2
29171,93926000,23.91,20.6,0,3.29,0.01,0.01,0.01,0,76.09,0.01,0,34.92,41.01,0.1,0,0.05,0,8.61,338,0,15,15,18,13,0
29173,79527000,81.33,79.36,0,1.76,0.03,0.09,0.09,0,18.67,0.03,0.5,9.2,8.8,0.09,0,0.02,0.03,0.71,214,1,26,8,14,10,0
29175,81312000,45.54,42.98,0,2.01,0.08,0.15,0.15,0.17,54.46,0.18,0.33,28.44,24.86,0.2,0,0.24,0.21,2.64,317,6,33,20,55,16,0
29177,79011000,80.89,77.92,0,2.21,0.49,0.14,0.14,0,19.11,0.05,0.06,17.47,1.24,0.1,0,0.13,0.06,1.47,482,2,51,31,38,28,0
29179,3560000,9.43,0,0,9,0.12,0,0.31,0,90.57,0.63,0,87.75,0.5,1.58,0,0.08,0.03,6.24,213,0,37,6,25,4,0
29181,26158000,28.7,24.93,0,2.06,0.09,0.05,1.56,0,71.3,42.62,0.01,26.73,1.25,0.39,0,0.31,0,7.93,273,1,25,7,23,11,0
29183,61794000,87.09,79.84,0,0.81,0.2,1.52,4.53,0.19,12.91,0.5,1.79,4.17,6,0.1,0.01,0.25,0.09,2.16,133,2,29,9,12,17,1
29185,48383000,59.49,51.41,0,6.6,0.42,0.49,0.51,0.05,40.51,1.75,0.5,37.61,0.09,0.31,0.01,0.21,0.03,3.64,520,2,41,16,41,26,1
29186,31793000,57.32,52.23,0,3.03,0.1,1.29,0.67,0,42.68,0.05,0.04,34.35,7.56,0.32,0,0.16,0.21,2.42,372,2,53,26,12,23,0
29187,14551000,53.71,12.65,0,10.36,15,0.2,15,0.5,46.29,0.35,0.05,44.33,0.24,0.56,0,0.72,0.03,18.9,426,3,42,21,54,35,0
29189,20527000,95.39,21,0,0.13,4.1,0.53,69.49,0.14,4.61,0.51,0,0.63,0,0.01,0.01,2.31,1.14,0.06,26,0,7,0,2,14,1
29195,257404000,70.4,69.64,0,0.69,0.04,0.01,0.01,0,29.6,0.01,0.09,4.83,24.48,0.08,0.07,0.04,0,2.77,303,1,29,33,23,18,1
29197,38412000,38.79,33.84,0,4.48,0.41,0.02,0.02,0.02,61.21,0.02,2.04,48.92,9.14,0.79,0,0.15,0.15,3.52,307,1,24,22,31,36,0
29199,156663000,36.74,35.48,0,1.15,0.01,0.02,0.08,0,63.26,4.54,8.42,13.73,36.45,0.1,0,0.02,0.01,8.12,297,42,32,42,37,12,0
29201,184807000,54.99,51.57,2.05,0.1,1.1,0.1,0.07,0,45.01,29.23,1.4,1.83,12.5,0.02,0,0.02,0.01,2.12,128,2,16,3,13,8,0
29203,11585000,7.76,0.16,0,4.89,1.28,0.15,1.28,0,92.24,0.19,0.18,90.41,0.08,0.56,0.04,0.55,0.23,7.91,284,8,31,17,23,26,2
29205,105505000,72.41,70.51,0,1.74,0.05,0.06,0.05,0,27.59,0.82,0.02,7.09,19.02,0.18,0.37,0.02,0.07,1.39,210,2,17,14,39,8,4
29207,291910000,81.99,60.51,21.14,0.26,0.04,0.01,0.03,0,18.01,15.41,0.33,1.97,0,0.2,0.01,0.02,0.07,1.7,212,1,39,7,27,30,1
29209,35161000,4.29,0.79,0,2.56,0.45,0.31,0.18,0,95.71,48.52,14.56,31.41,0.07,0.48,0,0.6,0.08,23.4,460,19,57,21,48,29,0
29211,178437000,15.94,13.82,0,2.06,0.01,0.04,0.01,0,84.06,0,0.1,11.93,72,0.01,0,0.02,0,3.87,358,1,4,19,12,15,0
29213,13124000,9.33,0.3,0,7,0.76,0.98,0.29,0,90.67,37.81,3.9,47.29,0.53,0.32,0.01,0.73,0.08,8.08,294,2,50,15,32,21,1
29215,45232000,11.47,1.92,0,7.2,0.27,0.19,1.9,0,88.53,0.14,16.31,70.95,0.1,0.75,0,0.25,0.03,11.47,"1,034",29,97,46,106,29,0
29217,215609000,38.19,34.79,0,0.99,0.82,1.44,0.15,0,61.81,5.45,4.71,14.22,37.01,0.12,0,0.28,0.03,9.62,783,19,94,27,79,48,0
29219,46529000,77.87,61.8,0,2.04,0.88,1.9,11.16,0.08,22.13,0.11,3.5,16.07,1.18,0.82,0,0.42,0.03,3.47,238,4,51,16,22,18,0
29221,9969000,16.29,3.13,0,10.6,1.42,0.33,0.81,0,83.71,17.3,1.89,62.82,0.1,0.67,0,0.75,0.17,4.12,344,6,45,12,16,10,0
29223,12633000,61.86,57.07,0,4.38,0.24,0.12,0.05,0,38.14,0.1,0.1,34.47,2.8,0.56,0,0.1,0.01,1.86,225,2,16,6,11,5,0
29225,54422000,12.46,2.98,0,7.18,0.68,0.31,1.01,0,87.54,17.66,11.95,52.9,2.49,0.5,0,1.39,0.65,21.21,"1,428",96,190,101,79,93,0
29227,41901000,37.88,35.28,0,2.38,0,0.22,0,0,62.12,0,0,15,47.07,0.02,0,0.01,0.02,2.23,127,0,3,3,8,1,0
29229,44776000,7,0.8,0,5.17,0.27,0.68,0.08,0,93,1.27,31.81,58.7,0.09,0.7,0.02,0.28,0.13,15.19,888,71,61,39,74,36,1
39001,40117000,62.52,48.08,0,6.91,0.31,0.05,2.64,0.04,37.48,0.1,16.42,18.27,1.4,0.91,0,0.37,0.01,8.8,578,22,76,16,64,63,0
39003,139911000,61.35,58.48,0,0.33,0.33,0.33,1.54,0.34,38.65,1.64,0.5,5.69,29.63,0.13,0,0.96,0.1,5.51,127,1,38,57,37,14,0
39005,113750000,38.86,31.52,0,3.07,1.19,0.12,2.92,0.05,61.14,16.13,23.54,9.82,10.34,0.51,0,0.39,0.41,20.06,478,74,154,77,97,67,0
39007,57887000,66.17,47.83,0,8.17,1.74,5.06,3.05,0.31,33.83,0.24,25.71,6.03,0.4,0.41,0.02,0.9,0.12,11.15,352,33,110,77,65,85,1
39009,11432000,50.37,24.24,0,11.23,6.69,1.5,6.34,0.37,49.63,0.57,9.34,32.26,0.32,5.04,0.01,1.64,0.45,8.8,252,3,74,26,71,24,1
39011,206904000,47.37,43.8,0,0.31,0.38,0.38,2,0.5,52.63,8.18,10.42,8.12,25.26,0.09,0.01,0.28,0.27,14.46,280,63,33,66,34,6,1
39013,25357000,23.22,1.26,0,16.05,2.72,1.55,0.44,1.2,76.78,0.36,9.05,65.52,0.13,1.28,0,0.34,0.1,15.14,457,10,82,40,66,16,0
39015,71708000,88.05,82.58,0,2.65,0.9,0.4,0.28,0,11.95,0.08,3.12,8.3,0.1,0.11,0,0.24,0.02,4.06,536,8,83,31,38,23,0
39017,54903000,74.3,65.46,0,2.62,0.58,0.12,5.3,0.22,25.7,0.33,1.88,10.9,11.21,0.31,0,0.46,0.61,5.58,348,4,103,39,59,48,0
39019,48627000,38.95,21.24,0,7.39,0.4,0.26,9.56,0.11,61.05,21.19,22.8,12.44,3.5,0.51,0,0.52,0.1,17.68,424,42,71,27,63,46,0
39021,119586000,82.92,74.24,0,1.16,6.5,0.38,0.64,0,17.08,0.07,3.43,3.23,9,0.17,0.01,0.43,0.74,4.05,206,17,57,34,46,31,3
39023,126469000,79.2,65.67,0,1.31,0.25,0.07,11.88,0.02,20.8,0.5,9.15,6.78,4.05,0.07,0,0.15,0.1,5.98,173,13,70,31,48,12,0
39025,31769000,89.54,78.36,0,3.1,1.67,0.43,5.73,0.13,10.46,0.35,0,5.37,0.75,0.49,0.69,1.54,1.27,3.87,255,0,98,32,54,53,1
39027,116873000,92.13,90.08,0,0.67,0.12,0.12,1.03,0.11,7.87,0.27,1.14,1.92,3.99,0.14,0,0.31,0.1,2.06,117,9,63,41,41,20,0
39029,106666000,32.38,23.73,0,3.77,1.17,1.98,1.65,0.09,67.62,21.48,31.09,9.8,4.64,0.27,0.01,0.19,0.14,16.66,542,85,152,53,74,42,2
39031,99114000,33.56,26.22,0,4.42,2.45,0.27,0.11,0.09,66.44,22.59,11.14,8.17,22.36,0.61,0.07,1.27,0.23,15.87,542,65,124,58,130,107,9
39033,233965000,49.64,48.71,0,0.49,0.13,0.03,0.14,0.14,50.36,1.53,2.64,2.61,43.5,0.05,0,0.02,0.01,6.94,157,11,30,53,30,6,0
39035,6224000,98.63,0.38,0,0.26,9.15,1.71,87.1,0.03,1.37,0.17,0,0.05,0.05,0.05,0,0.04,1.01,8.45,2,0,23,1,2,1,0
39037,516193000,31.27,30.19,0,0.37,0.34,0.05,0.32,0,68.73,36.19,6.23,5.16,21.05,0.04,0,0.04,0.02,13.04,372,48,157,148,72,34,0
39039,107279000,74.79,72.21,0,1.02,0.48,0.01,1.08,0.01,25.21,0.07,15.83,5.06,4.15,0.07,0,0.01,0.01,8.53,140,21,25,17,28,9,0
39041,86862000,89.16,61.6,0,1.87,0.33,0.14,24.98,0.24,10.84,0.38,1.12,1.3,6.51,0.49,0.02,0.76,0.26,6.33,133,7,86,48,78,31,2
39043,94205000,92.3,38.44,0,0.47,7.15,2.68,43.56,0,7.7,3.46,0.71,3.14,0.07,0.06,0.01,0.2,0.05,3.62,79,6,32,18,22,16,4
39045,99751000,77.59,72.43,0,1.8,0.36,1.38,1.27,0.35,22.41,0.09,2.57,8.54,10.45,0.35,0.01,0.29,0.11,4.68,323,11,103,47,97,39,2
39047,127198000,83.35,81.13,0,0.88,0.15,0.03,1.16,0,16.65,0.02,9.99,3.24,3,0.19,0,0.1,0.11,3.15,102,7,22,27,27,12,0
39049,52159000,85.13,36.6,0,0.74,1.7,0.32,45.26,0.49,14.87,0.08,0,1.6,11,0.15,0.4,0.72,0.92,2.75,37,0,53,13,22,22,1
39051,173103000,71.02,51.88,0,0.49,1.88,0.11,16.53,0.13,28.98,0.06,6.01,16.89,5.38,0.06,0,0.26,0.31,7.74,157,9,42,29,36,21,0
39053,18975000,48.99,29.51,0,15.25,1.66,0.51,1.58,0.24,51.01,1.14,1.5,42.74,2.77,1.59,0,1.09,0.18,10.13,545,6,79,71,67,38,0
39055,36103000,48.4,13.75,0,9.29,4.99,2.93,17.19,0.25,51.6,0.6,30.54,11.31,0.58,0.73,0.03,5.03,2.79,21.38,345,68,189,81,75,122,1
39057,97086000,90.76,83.18,0,1.16,0.21,0.18,5.85,0.18,9.24,0.07,2.95,2.81,2.88,0.11,0.03,0.35,0.03,4.56,209,4,100,29,51,24,1
39059,26789000,39.61,19.05,0,18.19,1.03,0.38,0.96,0.01,60.39,0.49,8.41,42.35,7.58,0.88,0,0.55,0.12,13.75,578,21,74,35,87,41,0
39061,23037000,60.78,9.1,0,1.27,5.05,0.4,44.58,0.38,39.22,23.99,3.75,1.33,0.03,0.14,8.05,1.33,0.6,7.11,56,4,18,4,20,22,4
39063,135792000,80.09,77.9,0,0.93,0.83,0.03,0.37,0.03,19.91,0.5,2.96,1.44,13.3,0.15,0,1.45,0.11,3.67,96,4,32,33,49,9,0
39065,222866000,48.11,46.76,0,0.33,0.34,0.01,0.67,0,51.89,17.97,16.96,5,11.85,0.04,0.01,0.03,0.03,3.24,168,21,50,60,46,12,1
39067,18635000,42.02,19.26,0,22.11,0.38,0.12,0.12,0.03,57.98,23.34,4.43,23.07,3.15,2.1,0,1.8,0.09,13.58,278,5,62,31,37,20,0
39069,133378000,87.69,81.6,0,0.92,4.96,0.1,0.11,0,12.31,0.03,5.37,3.92,2.37,0.02,0.58,0.01,0.02,1.75,81,8,27,21,15,6,5
39071,122902000,77.05,71.23,0,1.9,1.16,0.16,2,0,22.95,0.11,5.92,11.3,4.86,0.59,0.05,0.08,0.04,5.33,473,30,109,57,103,38,1
39073,5091000,80.56,53.88,0,8.67,1.5,7.34,8.78,0.39,19.44,0.8,0,16.26,0.44,0.83,0,0.67,0.44,9.8,145,0,59,28,35,9,0
39075,182088000,18.38,13.29,0,3.01,1.26,0.19,0.43,0.2,81.62,30.36,34.11,11.02,1.34,0.44,0,3.48,0.87,36.96,918,324,312,70,239,380,0
39077,199959000,67.46,49.95,0,0.37,16.26,0.5,0.36,0.02,32.54,13.41,5.72,3.61,6.98,0.31,0.01,2.34,0.16,6.69,196,33,84,46,58,23,1
39079,11041000,47.09,22.39,0,18.29,3.06,1.75,1.3,0.3,52.91,0.2,9.18,42.05,0.4,0.41,0,0.62,0.05,9.2,271,10,37,20,19,13,0
39081,9195000,45.99,10.41,0,32.73,0.74,0.88,0.62,0.61,54.01,0.44,9.81,36.39,0.96,1.16,0,5.04,0.22,12.49,272,3,69,28,38,52,0
39083,135144000,46.03,40.62,0,3.02,0.27,0.58,1.47,0.07,53.97,25.3,9.06,5.17,12.53,1.09,0.01,0.74,0.07,13.44,553,47,175,95,152,85,1
39085,73622000,98.67,0.34,0,0.45,0.87,0.94,96.04,0.04,1.33,0.07,0.65,0.24,0.07,0.03,0,0.15,0.12,6.28,24,4,24,10,13,13,0
39087,4034000,59.82,26.73,0,20.83,9.86,1.94,0.22,0.24,40.18,2.96,2.6,31.23,0.69,1.44,0,1.14,0.12,8.04,271,1,49,20,31,19,0
39089,185398000,45.09,36.13,0,1.9,0.59,1.47,4.81,0.18,54.91,29.81,10,6.56,7.5,0.33,0.01,0.69,0.01,6.01,587,17,210,95,165,91,1
39091,121724000,70.75,68.1,0,1.54,0.71,0.04,0.31,0.05,29.25,5.06,10.55,5,7.21,1.05,0.04,0.28,0.07,6.33,302,37,83,40,104,47,3
39093,133901000,87.09,25.84,0,1.13,1.69,1.1,57.18,0.16,12.91,0.07,5.17,4.02,2.79,0.11,0,0.6,0.14,4.53,157,14,109,48,62,49,0
39095,50677000,93.1,55.52,0,0.5,3.36,4.92,28.79,0.01,6.9,0.07,0,0.5,4.97,0.12,0.04,1.16,0.04,1.77,34,0,26,10,14,17,1
39097,159255000,78.77,77.43,0,0.81,0.17,0.2,0.08,0.08,21.23,0.09,14.43,2.77,3.63,0.01,0,0.12,0.17,6.66,139,13,48,29,25,39,0
39099,68600000,35.78,21.21,0,1.87,5.57,3.22,3.58,0.33,64.22,31.12,26.66,4.43,0.13,0.16,0.01,1.43,0.28,18.82,250,35,114,69,51,49,1
39101,135924000,63.47,62.34,0,0.8,0.05,0.13,0.14,0.01,36.53,0.5,11.31,1.61,22.89,0.2,0,0.01,0.01,13.89,114,12,52,54,40,3,5
39103,51523000,74.15,41.93,0,4.68,4.18,1.26,21.97,0.13,25.85,0.35,15.83,6.61,0.41,0.44,0,1.86,0.35,7.41,289,37,172,78,100,72,3
39105,16611000,64.52,31.57,0,13.82,5.24,0.1,13.69,0.1,35.48,0.57,11.14,22.51,0.54,0.34,0,0.16,0.22,11.61,303,8,48,39,36,24,0
39107,631612000,19.52,18.87,0,0.59,0.01,0.02,0.03,0.01,80.48,40.61,10.02,8.78,21.02,0.03,0.01,0.01,0.01,20.27,370,95,192,161,43,7,2
39109,106696000,86.23,76.7,0,1.3,1.04,0.1,7.05,0.04,13.77,2.73,4.43,2.19,4.06,0.27,0,0.06,0.03,4.1,185,16,97,58,74,15,0
39111,13962000,35.04,4.81,0,24.91,1.51,0.2,3.41,0.2,64.96,6.41,16.05,35.63,0.3,5.27,0,1.3,0,18.01,459,15,67,25,62,36,0
39113,78712000,88.05,58.23,0,0.9,1.81,0.35,26.6,0.08,11.95,0.2,1.14,7.68,2,0.06,0.02,0.18,0.67,2.69,131,4,111,25,35,20,2
39115,18005000,39.76,21.71,0,15.45,0.4,0.68,1.17,0.35,60.24,0.22,19.84,23.87,15.05,1.03,0,0.13,0.1,11.83,357,14,56,25,51,17,0
39117,84194000,73.08,69.59,0,1.93,0.61,0.23,0.71,0.01,26.92,0.45,6.64,4.59,13.68,0.82,0.02,0.58,0.14,8.3,259,18,101,43,112,35,2
39119,70074000,41.06,27.88,0,10.03,0.82,0.69,1.56,0.08,58.94,25.26,5.19,21.94,4.91,0.54,0.01,0.77,0.32,13.21,688,17,136,53,96,65,3
39121,7296000,36.31,3.64,0,29.66,2.59,0.13,0.13,0.16,63.69,0.25,1.4,53.95,0.51,5.28,0,1.96,0.36,13.88,385,4,63,35,68,37,0
39123,59220000,92.93,74.93,0,5.3,8.47,1.19,3.04,0,7.07,0.15,0,6.71,0.04,0.05,0.01,0.07,0.05,2.37,60,0,27,18,22,8,1
39125,173451000,46.34,45.62,0,0.66,0.01,0,0.05,0,53.66,18,21.35,2.17,12,0.05,0.01,0.04,0.04,6.18,71,8,14,21,17,10,2
39127,33831000,68.34,58.05,0,5.08,3.64,0.08,1.45,0.03,31.66,0.23,1.38,13.66,15.58,0.43,0,0.25,0.14,7.93,362,4,86,53,74,16,0
39129,162650000,91.36,88.61,0,1.3,0.2,0.2,0.84,0.21,8.64,0.02,3.85,3.77,0.12,0.1,0,0.68,0.11,1.68,153,8,46,26,28,24,0
39131,55071000,41.18,35.04,0,2.86,2.19,0.08,0.93,0,58.82,0.05,4,4.71,49.69,0.08,0.01,0.25,0.02,4.55,228,11,44,29,27,27,2
39133,34489000,70.96,45.44,0,6.21,4.2,2.42,12.41,0.29,29.04,0.43,14.91,8.5,0.52,0.89,0.01,3.06,0.71,8.61,321,21,166,79,80,73,2
39135,146273000,67.11,65.38,0,0.7,0.45,0.03,0.52,0.03,32.89,0.92,3.1,12.79,13.94,0.22,0.01,1,0.91,8.71,288,15,75,50,72,17,1
39137,214482000,65.01,61.13,0,1.1,2.26,0.2,0.2,0.12,34.99,2.04,8.68,8.73,15.39,0.08,0.01,0.03,0.03,6.21,235,14,27,58,50,3,1
39139,135145000,37.06,31,0,1.87,0.82,0.33,2.71,0.33,62.94,9.85,22.22,8.45,21.98,0.11,0,0.22,0.11,17.02,463,142,135,54,82,59,0
39141,77746000,85.85,81.38,0,2.81,0.55,0.61,0.25,0.25,14.15,0.62,6.3,6.51,0.15,0.23,0.01,0.19,0.14,3.7,319,17,94,28,62,33,1
39143,101039000,90.85,78.84,0,1.81,7.88,2.12,0.1,0.1,9.15,0.1,3.34,3.95,1.41,0.11,0,0.21,0.03,2.54,161,13,42,38,44,15,0
39145,17841000,78.12,67.28,0,6.68,0.5,1.66,1.53,0.47,21.88,0.21,5.69,14.41,0.2,0.3,0.01,0.78,0.28,3.81,345,3,58,36,35,34,4
39147,140877000,82.01,80.77,0,0.61,0.28,0.04,0.3,0,17.99,0.07,0.57,4.39,12.68,0.25,0,0.01,0.02,2.55,217,3,58,53,65,16,0
39149,178239000,52.02,51.02,0,0.88,0.05,0.03,0.04,0,47.98,1.01,15.96,13.34,17.57,0.06,0.01,0.02,0.01,15.29,285,57,56,80,37,9,2
39151,95843000,42.37,27.31,0,5.19,3.06,1.43,5.22,0.15,57.63,14.65,31.58,7.78,1.76,0.21,0.02,0.72,0.91,15.43,599,74,193,91,121,75,13
39153,12605000,68.47,15.25,0,3.37,10.13,4.13,34.93,0.66,31.53,1.06,3.9,2.17,0.09,0.34,0.01,21.33,2.63,9.89,66,1,81,15,22,27,1
39155,56058000,64.43,53.41,0,5.15,0.89,0.96,3.64,0.37,35.57,6.16,19.62,6.79,0.5,0.08,0,1.08,1.34,7.77,296,45,110,50,35,55,0
39157,125183000,17.18,13.96,0,2.58,0.13,0.32,0.15,0.05,82.82,35.84,29.79,12.41,2.54,0.25,0.01,1.51,0.47,23.9,558,68,168,62,90,89,4
39159,209324000,49.43,45.98,0,0.51,0.1,0.08,2.75,0.01,50.57,23.98,3.42,3.15,5.57,0.18,0.02,0.55,13.7,7.16,166,12,64,31,73,29,9
39161,191295000,64.56,64.2,0,0.2,0.11,0.02,0.03,0,35.44,6.9,7.21,6.83,14.38,0.05,0,0.02,0.05,6.64,106,8,39,30,35,5,0
39163,5693000,80.31,42.72,0,7.59,0.1,4.9,25,0,19.69,0.5,3.75,14.42,0.43,0.25,0,0.01,0.33,3.11,100,2,18,6,8,6,0
39165,47671000,93.8,63.55,0,1.69,1.15,0.9,26.39,0.13,6.2,0.26,0.03,3.47,0.2,0.2,0.03,1.59,0.42,3.81,203,2,117,33,52,44,3
39167,42049000,55.46,26.19,0,8.27,14.01,4.03,2.93,0.03,44.54,0.54,18.46,24.97,0.19,0.34,0,0.02,0.02,14.32,588,16,78,33,85,34,0
39169,327890000,24.81,17.5,0,2.62,0.97,1.35,2.17,0.2,75.19,16.21,40.14,11.06,6.07,0.38,0.08,0.71,0.54,31.26,979,325,295,130,293,207,12
39171,122782000,66.06,63.41,0,1.06,1.1,0.16,0.33,0,33.94,0.03,13.93,14.56,5.01,0.31,0.01,0.01,0.08,6.37,150,3,44,30,45,6,2
39173,159265000,79.38,68.1,0,3.15,2.31,0.03,5.77,0.02,20.62,5.51,11,3.44,0.38,0.11,0.01,0.04,0.13,3.35,148,3,52,36,43,15,1
39175,157308000,62.01,60.66,0,0.28,0.57,0.02,0.24,0.24,37.99,17,4.53,3.49,12.83,0.09,0.01,0.02,0.02,3.61,100,7,27,49,27,1,4
47001,4312000,31.45,0.47,0,19.72,1.83,1.38,7.57,0.47,68.55,1.44,0.5,48.44,0.5,1.4,11.75,3.13,1.39,7.52,267,1,79,26,57,25,1
47003,151599000,14.3,10.77,0,3.23,0.03,0.1,0.14,0.03,85.7,54.87,5.62,15.83,0.15,0.17,0.18,8.09,0.79,13.05,745,15,121,11,88,107,2
47005,9495000,63.19,54.67,0,7.34,0.28,0.6,0.3,0,36.81,0.24,NA,32.94,NA,0.33,0,1.26,0.03,2.59,177,1,24,13,19,28,0
47007,39880000,26.7,4.11,0,5.18,15.86,1.3,0.13,0.12,73.3,43.6,3.8,25.21,0.06,0.26,0,0.35,0.02,6.98,397,2,67,17,44,40,0
47009,16467000,34.74,10.54,0,12.72,3.45,1.72,6.3,0,65.26,0.47,15.15,46.58,0.14,0.65,0,1.94,0.35,15.57,540,3,125,16,73,52,0
47011,105860000,12.58,2.2,0,1.67,1.5,0.22,6.49,0,87.42,75.91,3.06,8.16,0.02,0.05,0,0.22,0.01,29.25,471,8,120,24,45,31,0
47013,2894000,43.54,4.67,0,25.28,5.09,2.9,5.6,0,56.46,0.98,0,49.23,0.49,2.32,0,2.83,0.61,4.85,209,0,24,12,10,8,0
47015,22583000,60.72,49.06,0,4.69,4.16,0.25,2.07,0.26,39.28,1.84,0.5,34.84,0.5,0.79,0,0.7,0.11,2.27,346,2,67,9,111,53,0
47017,52624000,94.67,64.19,28.82,1.44,0.06,0.1,0.06,0,5.33,0.03,0.08,4.59,0.09,0.07,0,0.17,0.29,0.44,257,1,41,7,25,33,0
47019,7681000,33.35,3.07,0.85,7.81,5.58,0.98,10.31,3.9,66.65,0.55,6.65,55.02,0.5,1.4,0.28,1.94,0.31,5.39,282,4,29,12,57,23,1
47021,16329000,84.58,27.61,0,5.61,1.21,0.23,0.23,0.23,15.42,0.18,0,14.23,0.17,0.18,0,0.56,0.1,2.55,222,0,44,8,17,39,0
47023,16092000,89.27,73.53,12.42,2.34,0.64,0.17,0.17,0,10.73,0.04,0,9.62,0.02,0.16,0,0.4,0.49,2.4,146,0,15,7,28,16,0
47025,17360000,17.88,2.39,0,10.01,0.7,0.12,1.1,0.12,82.12,0.5,6.22,74.05,0.22,0.95,0,0.15,0.03,5.05,701,2,62,16,38,18,0
47027,60048000,9.18,2.75,0,1.42,0.04,0.07,0.09,0,90.82,79.88,0.5,8.74,0.01,0.14,0.01,1,0.54,14.48,247,1,46,11,34,11,1
47029,36483000,32.61,4.71,0,3.28,18.62,5,0.5,0.5,67.39,51.9,5.16,9.19,0.45,0.23,0.01,0.4,0.05,9.99,371,7,68,13,23,17,1
